Attrition,Gender,MaritalStatus,OverTime,JobRole,BusinessTravel,Department_Research & Development,Department_Sales,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,54.0,19.0,4.0,3.0,3.0,3.0,2.0,10725.0,2.0,15.0,3.0,3.0,1.0,16.0,4.0,9.0,7.0,7.0,1.0
0,1.0,2.0,0.0,6.0,1.0,1.0,0.0,36.0,9.0,2.0,2.0,2.0,2.0,2.0,8847.0,2.0,11.0,3.0,3.0,1.0,13.0,3.0,3.0,2.0,0.0,2.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,27.0,3.0,4.0,1.0,2.0,1.0,4.0,2045.0,0.0,13.0,3.0,4.0,0.0,5.0,3.0,4.0,2.0,1.0,1.0
1,1.0,0.0,0.0,7.0,1.0,1.0,0.0,20.0,10.0,1.0,4.0,3.0,1.0,3.0,1009.0,1.0,11.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0
1,1.0,0.0,0.0,7.0,2.0,1.0,0.0,33.0,3.0,3.0,1.0,3.0,1.0,1.0,3348.0,1.0,11.0,3.0,1.0,0.0,10.0,3.0,10.0,8.0,9.0,7.0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,3.0,3.0,3.0,2.0,1.0,3.0,1281.0,1.0,18.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,23.0,4.0,3.0,1.0,4.0,1.0,1.0,2819.0,2.0,16.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,25.0,8.0,3.0,4.0,4.0,2.0,2.0,4851.0,0.0,22.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0
0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,38.0,7.0,4.0,4.0,2.0,2.0,4.0,4028.0,0.0,20.0,4.0,1.0,0.0,8.0,3.0,7.0,7.0,0.0,5.0
0,1.0,2.0,1.0,7.0,2.0,1.0,0.0,29.0,1.0,4.0,2.0,1.0,1.0,4.0,2720.0,1.0,18.0,3.0,4.0,1.0,10.0,3.0,10.0,7.0,2.0,8.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,48.0,2.0,1.0,2.0,4.0,2.0,2.0,8120.0,3.0,12.0,3.0,4.0,0.0,12.0,3.0,2.0,2.0,2.0,2.0
0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,27.0,3.0,1.0,4.0,4.0,2.0,4.0,4647.0,1.0,20.0,4.0,2.0,2.0,6.0,3.0,6.0,5.0,0.0,4.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,37.0,10.0,2.0,4.0,4.0,1.0,4.0,4680.0,3.0,17.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,50.0,28.0,1.0,4.0,4.0,1.0,3.0,3221.0,1.0,11.0,3.0,3.0,3.0,20.0,3.0,20.0,8.0,3.0,8.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,34.0,9.0,3.0,4.0,2.0,3.0,2.0,8621.0,1.0,14.0,3.0,2.0,0.0,9.0,4.0,8.0,7.0,7.0,7.0
1,0.0,0.0,1.0,4.0,1.0,0.0,1.0,24.0,3.0,2.0,1.0,3.0,2.0,3.0,4577.0,9.0,14.0,3.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,39.0,2.0,4.0,4.0,2.0,2.0,3.0,4553.0,1.0,11.0,3.0,1.0,0.0,20.0,3.0,20.0,7.0,11.0,10.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,32.0,10.0,3.0,4.0,3.0,2.0,4.0,5396.0,1.0,12.0,3.0,4.0,0.0,10.0,2.0,10.0,7.0,0.0,8.0
1,1.0,1.0,0.0,4.0,2.0,0.0,1.0,50.0,8.0,2.0,2.0,3.0,2.0,3.0,6796.0,3.0,14.0,3.0,1.0,1.0,18.0,3.0,4.0,3.0,1.0,3.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,38.0,1.0,4.0,2.0,4.0,2.0,4.0,7625.0,0.0,13.0,3.0,3.0,0.0,10.0,2.0,9.0,7.0,1.0,8.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,27.0,1.0,2.0,3.0,3.0,3.0,1.0,7412.0,1.0,11.0,3.0,4.0,0.0,9.0,3.0,9.0,7.0,0.0,7.0
0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,32.0,3.0,2.0,3.0,3.0,3.0,4.0,11159.0,3.0,15.0,3.0,4.0,0.0,10.0,3.0,7.0,7.0,7.0,7.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,47.0,14.0,4.0,4.0,3.0,2.0,1.0,4960.0,2.0,12.0,3.0,4.0,0.0,20.0,3.0,7.0,7.0,1.0,7.0
0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,40.0,5.0,4.0,4.0,2.0,3.0,1.0,10475.0,5.0,21.0,4.0,3.0,1.0,20.0,3.0,18.0,13.0,1.0,12.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,53.0,7.0,3.0,3.0,4.0,4.0,3.0,14814.0,3.0,19.0,3.0,3.0,0.0,32.0,3.0,5.0,1.0,1.0,3.0
0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,41.0,10.0,4.0,2.0,2.0,5.0,4.0,19141.0,3.0,15.0,3.0,2.0,3.0,23.0,2.0,21.0,6.0,12.0,6.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,60.0,16.0,4.0,1.0,3.0,2.0,1.0,5405.0,8.0,14.0,3.0,4.0,0.0,10.0,3.0,2.0,2.0,2.0,2.0
0,1.0,2.0,1.0,6.0,2.0,1.0,0.0,27.0,10.0,2.0,4.0,3.0,3.0,1.0,8793.0,1.0,21.0,4.0,3.0,2.0,9.0,2.0,9.0,7.0,1.0,7.0
0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,41.0,1.0,3.0,4.0,2.0,5.0,3.0,19189.0,1.0,12.0,3.0,2.0,1.0,22.0,3.0,22.0,7.0,2.0,10.0
0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,50.0,8.0,4.0,4.0,3.0,1.0,2.0,3875.0,7.0,15.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0
1,0.0,0.0,0.0,7.0,1.0,1.0,0.0,28.0,1.0,2.0,1.0,1.0,1.0,2.0,2216.0,7.0,13.0,3.0,4.0,0.0,10.0,3.0,7.0,7.0,3.0,7.0
0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,36.0,8.0,3.0,1.0,4.0,3.0,1.0,11713.0,9.0,14.0,3.0,1.0,1.0,10.0,3.0,8.0,7.0,0.0,5.0
0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,38.0,1.0,3.0,3.0,3.0,3.0,3.0,7861.0,4.0,14.0,3.0,4.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0
0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,24.0,3.0,1.0,1.0,1.0,3.0,3708.0,2.0,14.0,3.0,3.0,0.0,9.0,3.0,5.0,2.0,1.0,4.0
0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,47.0,3.0,3.0,4.0,3.0,4.0,3.0,13770.0,9.0,12.0,3.0,4.0,2.0,28.0,2.0,22.0,2.0,11.0,13.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,30.0,27.0,5.0,3.0,3.0,2.0,4.0,5304.0,7.0,23.0,4.0,4.0,1.0,10.0,2.0,8.0,7.0,7.0,7.0
0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,29.0,10.0,3.0,3.0,3.0,1.0,3.0,2642.0,1.0,11.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
1,1.0,2.0,0.0,7.0,2.0,1.0,0.0,42.0,19.0,3.0,3.0,4.0,1.0,3.0,2759.0,6.0,12.0,3.0,4.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0
0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,43.0,15.0,3.0,4.0,2.0,2.0,4.0,6804.0,3.0,18.0,3.0,3.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,34.0,8.0,2.0,2.0,3.0,2.0,3.0,6142.0,3.0,11.0,3.0,4.0,0.0,10.0,3.0,5.0,1.0,4.0,3.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,23.0,9.0,1.0,2.0,3.0,1.0,1.0,2500.0,1.0,14.0,3.0,4.0,1.0,5.0,4.0,4.0,3.0,0.0,2.0
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,39.0,3.0,3.0,3.0,4.0,2.0,2.0,6389.0,9.0,15.0,3.0,3.0,1.0,12.0,1.0,8.0,3.0,3.0,6.0
0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,56.0,9.0,3.0,3.0,3.0,4.0,4.0,11103.0,7.0,11.0,3.0,3.0,0.0,30.0,2.0,10.0,7.0,1.0,1.0
0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,40.0,2.0,1.0,4.0,2.0,1.0,4.0,2342.0,0.0,20.0,4.0,4.0,0.0,5.0,2.0,4.0,2.0,2.0,3.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,27.0,7.0,3.0,4.0,2.0,2.0,1.0,6811.0,8.0,19.0,3.0,1.0,0.0,9.0,1.0,7.0,6.0,0.0,7.0
0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,29.0,10.0,3.0,4.0,3.0,1.0,2.0,2297.0,1.0,14.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,53.0,6.0,3.0,4.0,3.0,2.0,4.0,2450.0,2.0,17.0,3.0,4.0,0.0,19.0,3.0,2.0,2.0,2.0,2.0
0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,35.0,2.0,4.0,4.0,3.0,2.0,1.0,5093.0,2.0,11.0,3.0,1.0,1.0,16.0,4.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,32.0,24.0,4.0,1.0,3.0,2.0,4.0,5309.0,1.0,15.0,3.0,4.0,2.0,10.0,3.0,10.0,8.0,4.0,7.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,38.0,2.0,5.0,4.0,3.0,1.0,3.0,3057.0,6.0,13.0,3.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0
0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,34.0,8.0,5.0,2.0,3.0,2.0,1.0,5121.0,3.0,14.0,3.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0
0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,52.0,3.0,4.0,3.0,2.0,4.0,1.0,16856.0,1.0,11.0,3.0,1.0,0.0,34.0,4.0,34.0,6.0,1.0,16.0
1,1.0,0.0,0.0,7.0,1.0,1.0,0.0,33.0,1.0,4.0,4.0,3.0,1.0,4.0,2686.0,1.0,13.0,3.0,3.0,0.0,10.0,2.0,10.0,9.0,7.0,8.0
0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,25.0,26.0,1.0,3.0,3.0,2.0,4.0,6180.0,1.0,23.0,4.0,2.0,0.0,6.0,2.0,6.0,5.0,1.0,4.0
0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,45.0,2.0,2.0,2.0,1.0,2.0,3.0,6632.0,0.0,13.0,3.0,1.0,0.0,9.0,3.0,8.0,7.0,3.0,1.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,23.0,10.0,1.0,1.0,4.0,1.0,3.0,3505.0,1.0,18.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0
1,0.0,0.0,0.0,4.0,2.0,0.0,1.0,47.0,27.0,2.0,2.0,4.0,2.0,3.0,6397.0,4.0,12.0,3.0,4.0,0.0,8.0,3.0,5.0,4.0,1.0,3.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,34.0,2.0,3.0,4.0,3.0,2.0,4.0,6274.0,1.0,22.0,4.0,3.0,0.0,6.0,3.0,6.0,5.0,1.0,4.0
1,1.0,1.0,0.0,5.0,1.0,1.0,0.0,55.0,2.0,3.0,4.0,3.0,5.0,1.0,19859.0,5.0,13.0,3.0,4.0,1.0,24.0,3.0,5.0,2.0,1.0,4.0
0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,36.0,8.0,4.0,1.0,2.0,3.0,1.0,7587.0,1.0,15.0,3.0,2.0,0.0,10.0,3.0,10.0,7.0,0.0,9.0
0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,52.0,19.0,4.0,4.0,3.0,1.0,4.0,4258.0,0.0,18.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,2.0
0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,26.0,1.0,2.0,1.0,1.0,1.0,4.0,4364.0,3.0,14.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0
0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,29.0,27.0,3.0,2.0,3.0,2.0,3.0,4335.0,4.0,12.0,3.0,1.0,1.0,11.0,2.0,8.0,7.0,1.0,1.0
1,1.0,0.0,1.0,4.0,1.0,0.0,1.0,26.0,8.0,3.0,4.0,2.0,2.0,1.0,5326.0,6.0,17.0,3.0,3.0,0.0,6.0,2.0,4.0,3.0,1.0,2.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,34.0,1.0,4.0,2.0,4.0,1.0,4.0,3280.0,2.0,16.0,3.0,3.0,0.0,10.0,3.0,4.0,2.0,1.0,3.0
0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,54.0,19.0,4.0,4.0,3.0,2.0,1.0,5485.0,9.0,11.0,3.0,2.0,2.0,9.0,3.0,5.0,3.0,1.0,4.0
0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,27.0,8.0,1.0,3.0,3.0,2.0,4.0,4342.0,0.0,19.0,3.0,2.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0
0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,37.0,10.0,1.0,4.0,3.0,1.0,1.0,2782.0,0.0,13.0,3.0,2.0,2.0,6.0,2.0,5.0,3.0,4.0,3.0
0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,38.0,2.0,4.0,1.0,4.0,2.0,1.0,5980.0,6.0,12.0,3.0,4.0,0.0,17.0,3.0,15.0,7.0,4.0,12.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,34.0,2.0,4.0,3.0,2.0,1.0,1.0,4381.0,1.0,11.0,3.0,3.0,0.0,6.0,3.0,6.0,5.0,1.0,3.0
0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,35.0,8.0,4.0,1.0,3.0,1.0,4.0,2572.0,1.0,16.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,1.0,3.0,4.0,1.0,1.0,3.0,3833.0,3.0,21.0,4.0,3.0,2.0,7.0,3.0,2.0,2.0,0.0,2.0
0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,40.0,2.0,2.0,3.0,4.0,2.0,2.0,4244.0,1.0,24.0,4.0,4.0,1.0,8.0,3.0,8.0,7.0,3.0,7.0
0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,34.0,8.0,2.0,3.0,3.0,2.0,1.0,6500.0,5.0,17.0,3.0,2.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0
0,1.0,2.0,1.0,5.0,2.0,1.0,0.0,42.0,8.0,3.0,2.0,3.0,5.0,4.0,18430.0,1.0,13.0,3.0,2.0,1.0,24.0,2.0,24.0,7.0,14.0,9.0
1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,6.0,3.0,3.0,4.0,1.0,1.0,1601.0,1.0,21.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,24.0,9.0,3.0,3.0,2.0,1.0,2.0,2694.0,1.0,11.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,52.0,11.0,4.0,4.0,3.0,2.0,3.0,3149.0,8.0,20.0,4.0,2.0,1.0,9.0,3.0,5.0,2.0,1.0,4.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,50.0,2.0,3.0,3.0,3.0,4.0,3.0,17639.0,5.0,16.0,3.0,4.0,0.0,30.0,3.0,4.0,3.0,0.0,3.0
1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,29.0,1.0,2.0,2.0,2.0,1.0,1.0,2319.0,1.0,11.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,33.0,7.0,3.0,3.0,3.0,3.0,3.0,11691.0,0.0,11.0,3.0,4.0,0.0,14.0,4.0,13.0,9.0,3.0,7.0
1,0.0,0.0,1.0,4.0,1.0,0.0,1.0,33.0,16.0,3.0,1.0,3.0,2.0,1.0,5324.0,5.0,15.0,3.0,3.0,0.0,6.0,3.0,3.0,2.0,0.0,2.0
0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,47.0,2.0,2.0,3.0,3.0,4.0,4.0,16752.0,1.0,11.0,3.0,3.0,1.0,26.0,2.0,26.0,14.0,3.0,0.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,36.0,1.0,3.0,3.0,3.0,2.0,2.0,5228.0,0.0,15.0,3.0,1.0,1.0,10.0,3.0,9.0,7.0,0.0,5.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,29.0,23.0,2.0,3.0,4.0,1.0,3.0,2700.0,1.0,24.0,4.0,3.0,1.0,10.0,3.0,10.0,7.0,0.0,7.0
1,1.0,0.0,0.0,8.0,1.0,1.0,0.0,58.0,2.0,4.0,4.0,3.0,5.0,2.0,19246.0,7.0,12.0,3.0,4.0,0.0,40.0,3.0,31.0,15.0,13.0,8.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,35.0,1.0,4.0,4.0,4.0,1.0,3.0,2506.0,3.0,13.0,3.0,3.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0
0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,42.0,1.0,2.0,4.0,2.0,2.0,4.0,6062.0,9.0,13.0,3.0,4.0,1.0,8.0,3.0,4.0,3.0,0.0,2.0
1,1.0,0.0,1.0,7.0,1.0,1.0,0.0,28.0,2.0,4.0,3.0,3.0,1.0,3.0,4382.0,6.0,17.0,3.0,4.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0,13.0,3.0,3.0,3.0,1.0,2.0,2143.0,4.0,13.0,3.0,2.0,1.0,8.0,3.0,5.0,2.0,0.0,4.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,32.0,4.0,3.0,3.0,2.0,2.0,3.0,6162.0,1.0,12.0,3.0,3.0,1.0,14.0,3.0,14.0,13.0,6.0,8.0
0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,40.0,16.0,4.0,1.0,2.0,2.0,3.0,5094.0,6.0,14.0,3.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0
0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,30.0,2.0,3.0,3.0,2.0,2.0,4.0,6877.0,5.0,24.0,4.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,45.0,2.0,3.0,2.0,2.0,1.0,3.0,2274.0,1.0,14.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,42.0,29.0,3.0,2.0,3.0,2.0,2.0,4434.0,1.0,13.0,3.0,4.0,1.0,10.0,2.0,9.0,8.0,7.0,8.0
0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,38.0,12.0,3.0,1.0,2.0,2.0,1.0,6288.0,2.0,15.0,3.0,3.0,1.0,13.0,2.0,4.0,3.0,1.0,2.0
0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,34.0,16.0,4.0,3.0,2.0,1.0,4.0,2553.0,1.0,16.0,3.0,3.0,0.0,6.0,3.0,5.0,2.0,1.0,3.0
1,0.0,1.0,1.0,4.0,1.0,0.0,1.0,49.0,11.0,3.0,3.0,3.0,3.0,4.0,7654.0,1.0,18.0,3.0,1.0,2.0,9.0,4.0,9.0,8.0,7.0,7.0
1,1.0,0.0,1.0,4.0,1.0,0.0,1.0,55.0,2.0,1.0,3.0,3.0,2.0,4.0,5160.0,4.0,16.0,3.0,3.0,0.0,12.0,2.0,9.0,7.0,7.0,3.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,43.0,14.0,2.0,2.0,3.0,4.0,1.0,17159.0,6.0,24.0,4.0,3.0,1.0,22.0,3.0,4.0,1.0,1.0,0.0
0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,27.0,5.0,1.0,3.0,2.0,3.0,4.0,12808.0,1.0,16.0,3.0,2.0,1.0,9.0,3.0,9.0,8.0,0.0,8.0
0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,35.0,7.0,3.0,3.0,3.0,3.0,3.0,10221.0,3.0,21.0,4.0,2.0,0.0,17.0,4.0,8.0,5.0,1.0,6.0
0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,28.0,2.0,4.0,2.0,3.0,2.0,2.0,4779.0,1.0,20.0,4.0,1.0,0.0,8.0,3.0,8.0,7.0,7.0,5.0
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,3.0,2.0,3.0,3.0,1.0,4.0,3737.0,0.0,19.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0
1,0.0,1.0,0.0,7.0,2.0,1.0,0.0,26.0,5.0,2.0,3.0,2.0,1.0,3.0,2366.0,1.0,14.0,3.0,1.0,1.0,8.0,3.0,8.0,7.0,1.0,7.0
0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,27.0,3.0,3.0,4.0,3.0,1.0,4.0,1706.0,1.0,11.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,51.0,26.0,4.0,1.0,3.0,4.0,3.0,16307.0,2.0,14.0,3.0,3.0,1.0,29.0,2.0,20.0,6.0,4.0,17.0
0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,44.0,4.0,3.0,4.0,3.0,2.0,2.0,5933.0,9.0,12.0,3.0,4.0,0.0,10.0,2.0,5.0,2.0,2.0,3.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,25.0,2.0,1.0,1.0,4.0,1.0,1.0,3424.0,7.0,13.0,3.0,3.0,0.0,6.0,2.0,4.0,3.0,0.0,1.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,33.0,1.0,3.0,1.0,4.0,2.0,1.0,4037.0,1.0,22.0,4.0,1.0,1.0,9.0,3.0,9.0,8.0,0.0,8.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,35.0,27.0,1.0,3.0,2.0,1.0,1.0,2559.0,1.0,11.0,3.0,4.0,0.0,6.0,2.0,6.0,5.0,1.0,1.0
0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,36.0,1.0,2.0,2.0,3.0,2.0,4.0,6201.0,1.0,14.0,3.0,4.0,1.0,18.0,2.0,18.0,14.0,4.0,11.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,32.0,13.0,4.0,2.0,3.0,2.0,4.0,4403.0,2.0,11.0,3.0,3.0,1.0,8.0,2.0,5.0,2.0,0.0,3.0
0,1.0,2.0,1.0,7.0,2.0,1.0,0.0,30.0,5.0,4.0,2.0,2.0,1.0,4.0,3761.0,9.0,12.0,3.0,2.0,1.0,10.0,2.0,5.0,4.0,0.0,3.0
0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,53.0,7.0,2.0,1.0,2.0,3.0,4.0,10934.0,7.0,18.0,3.0,4.0,1.0,35.0,3.0,5.0,2.0,0.0,4.0
0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,45.0,9.0,3.0,4.0,3.0,3.0,1.0,10761.0,4.0,12.0,3.0,3.0,1.0,18.0,3.0,5.0,4.0,0.0,2.0
0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,32.0,8.0,2.0,3.0,4.0,2.0,3.0,5175.0,5.0,12.0,3.0,3.0,1.0,9.0,2.0,5.0,3.0,1.0,3.0
0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,52.0,25.0,4.0,3.0,2.0,4.0,4.0,13826.0,3.0,22.0,4.0,3.0,0.0,31.0,3.0,9.0,8.0,0.0,0.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,37.0,16.0,4.0,4.0,2.0,2.0,3.0,6334.0,4.0,19.0,3.0,4.0,2.0,9.0,3.0,1.0,0.0,0.0,0.0
0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,28.0,8.0,2.0,2.0,2.0,1.0,4.0,4936.0,1.0,13.0,3.0,4.0,1.0,6.0,3.0,5.0,1.0,0.0,4.0
0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,22.0,1.0,2.0,4.0,2.0,2.0,4.0,4775.0,6.0,22.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0
0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,44.0,8.0,4.0,1.0,4.0,1.0,4.0,2818.0,2.0,24.0,4.0,3.0,1.0,10.0,2.0,3.0,2.0,0.0,2.0
0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,42.0,2.0,1.0,2.0,3.0,1.0,4.0,2515.0,5.0,14.0,3.0,4.0,0.0,8.0,3.0,2.0,1.0,2.0,2.0
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0,8.0,3.0,1.0,2.0,1.0,1.0,2342.0,0.0,21.0,4.0,3.0,0.0,6.0,3.0,5.0,4.0,0.0,3.0
0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,25.0,3.0,1.0,3.0,3.0,2.0,1.0,4194.0,1.0,18.0,3.0,4.0,0.0,5.0,3.0,5.0,3.0,0.0,3.0
0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,35.0,9.0,3.0,4.0,2.0,3.0,3.0,10685.0,1.0,20.0,4.0,2.0,1.0,17.0,3.0,17.0,14.0,5.0,15.0
1,0.0,2.0,0.0,7.0,2.0,1.0,0.0,35.0,25.0,4.0,4.0,3.0,1.0,2.0,2022.0,1.0,19.0,3.0,1.0,1.0,10.0,2.0,10.0,2.0,7.0,8.0
0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,32.0,1.0,3.0,4.0,3.0,1.0,4.0,2314.0,0.0,12.0,3.0,2.0,1.0,4.0,3.0,3.0,0.0,0.0,2.0
